VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,cbd_congestion_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone
7,2025-06-01 00:52:51,2025-06-01 00:52:51,1,1.77,1,N,48,68,1,17.0,0.0,0.5,4.55,0.0,1.0,27.3,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,East Chelsea,Yellow Zone
2,2025-06-01 00:18:26,2025-06-01 00:28:00,2,0.88,1,N,79,148,1,10.0,1.0,0.5,3.0,0.0,1.0,18.75,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2025-06-01 00:29:48,2025-06-01 00:51:43,1,3.76,1,N,148,48,1,21.2,1.0,0.5,5.24,0.0,1.0,32.19,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:13:04,2025-06-01 00:26:46,1,2.72,1,N,142,262,1,16.3,1.0,0.5,4.41,0.0,1.0,26.46,2.5,0.0,0.75,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:04:20,2025-06-01 00:37:32,1,5.87,1,N,186,49,1,33.1,1.0,0.5,9.71,0.0,1.0,48.56,2.5,0.0,0.75,Manhattan,Penn Station/Madison Sq West,Yellow Zone,Brooklyn,Clinton Hill,Boro Zone
2,2025-06-01 00:44:06,2025-06-01 01:18:56,2,6.95,1,N,50,181,1,38.0,1.0,0.5,8.75,0.0,1.0,52.5,2.5,0.0,0.75,Manhattan,Clinton West,Yellow Zone,Brooklyn,Park Slope,Boro Zone
2,2025-06-01 00:41:10,2025-06-01 00:45:24,1,0.76,1,N,237,229,1,6.5,1.0,0.5,2.0,0.0,1.0,14.25,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2025-06-01 00:12:24,2025-06-01 00:18:31,1,0.67,1,N,148,144,1,7.9,1.0,0.5,1.0,0.0,1.0,14.65,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone
2,2025-06-01 00:31:30,2025-06-01 00:41:27,1,1.9,1,N,113,231,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:56:06,2025-06-01 01:07:56,1,2.42,1,N,125,107,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Hudson Sq,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2025-06-01 00:22:39,2025-06-01 00:50:41,1,4.33,1,N,48,262,1,28.9,1.0,0.5,0.0,0.0,1.0,34.65,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:54:48,2025-06-01 01:13:22,2,2.77,1,N,263,137,1,19.1,1.0,0.5,4.97,0.0,1.0,29.82,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:24:19,2025-06-01 00:32:59,1,1.32,1,N,90,249,2,10.0,1.0,0.5,0.0,0.0,1.0,15.75,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:34:19,2025-06-01 00:49:03,1,3.44,1,N,249,87,1,17.7,1.0,0.5,2.57,0.0,1.0,26.02,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Financial District North,Yellow Zone
2,2025-06-01 00:24:32,2025-06-01 00:37:36,1,2.49,1,N,48,140,1,14.9,1.0,0.5,4.13,0.0,1.0,24.78,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone
2,2025-06-01 00:42:32,2025-06-01 01:13:14,1,11.1,1,N,263,181,1,46.4,1.0,0.5,10.28,0.0,1.0,61.68,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Brooklyn,Park Slope,Boro Zone
2,2025-06-01 00:15:11,2025-06-01 00:24:45,2,3.4,1,N,88,79,1,16.3,1.0,0.5,3.75,0.0,1.0,25.8,2.5,0.0,0.75,Manhattan,Financial District South,Yellow Zone,Manhattan,East Village,Yellow Zone
1,2025-06-01 00:30:38,2025-06-01 00:41:01,1,1.0,1,N,79,113,1,10.0,4.25,0.5,3.95,0.0,1.0,19.7,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
1,2025-06-01 00:42:01,2025-06-01 00:56:59,1,2.9,1,N,113,48,2,15.6,4.25,0.5,0.0,0.0,1.0,21.35,2.5,0.0,0.75,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:29:09,2025-06-01 00:33:23,4,0.92,1,N,211,113,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,SoHo,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone
2,2025-06-01 00:02:33,2025-06-01 00:14:00,1,1.2,1,N,249,144,2,11.4,1.0,0.5,0.0,0.0,1.0,17.15,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone
2,2025-06-01 00:16:04,2025-06-01 00:26:39,1,0.7,1,N,144,148,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
2,2025-06-01 00:31:44,2025-06-01 00:46:13,1,4.05,1,N,148,141,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:18:46,2025-06-01 00:31:04,1,1.57,1,N,158,144,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone
2,2025-06-01 00:37:05,2025-06-01 00:46:16,1,0.88,1,N,79,114,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone
2,2025-06-01 00:57:50,2025-06-01 01:17:57,1,5.4,1,N,114,65,1,26.8,1.0,0.5,6.51,0.0,1.0,39.06,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone
2,2025-06-01 00:03:44,2025-06-01 00:23:27,1,4.47,1,N,263,79,1,21.9,1.0,0.5,5.53,0.0,1.0,33.18,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:25:13,2025-06-01 00:36:58,1,1.3,1,N,79,232,1,12.1,1.0,0.5,3.57,0.0,1.0,21.42,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone
2,2025-06-01 00:41:14,2025-06-01 00:53:18,2,2.26,1,N,232,158,2,13.5,1.0,0.5,0.0,0.0,1.0,19.25,2.5,0.0,0.75,Manhattan,Two Bridges/Seward Park,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
2,2025-06-01 00:59:32,2025-06-01 01:08:34,1,1.55,1,N,158,231,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:25:31,2025-06-01 00:37:49,1,1.49,1,N,90,137,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:47:12,2025-06-01 00:57:27,1,1.63,1,N,4,211,1,11.4,1.0,0.5,3.43,0.0,1.0,20.58,2.5,0.0,0.75,Manhattan,Alphabet City,Yellow Zone,Manhattan,SoHo,Yellow Zone
2,2025-06-01 00:59:49,2025-06-01 01:02:34,1,0.59,1,N,211,231,1,5.1,1.0,0.5,2.0,0.0,1.0,12.85,2.5,0.0,0.75,Manhattan,SoHo,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:41:52,2025-06-01 01:03:20,2,6.14,1,N,234,166,1,29.6,1.0,0.5,2.0,0.0,1.0,37.35,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Morningside Heights,Boro Zone
2,2025-06-01 00:08:18,2025-06-01 00:13:35,2,1.02,1,N,141,262,1,7.9,1.0,0.5,3.0,0.0,1.0,15.9,2.5,0.0,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:49:38,2025-06-01 01:01:40,1,6.49,1,N,132,63,1,26.1,1.0,0.5,5.72,0.0,1.0,36.07,0.0,1.75,0.0,Queens,JFK Airport,Airports,Brooklyn,Cypress Hills,Boro Zone
2,2025-06-01 00:02:57,2025-06-01 00:12:17,1,0.79,1,N,142,163,1,9.3,1.0,0.5,3.76,0.0,1.0,18.81,2.5,0.0,0.75,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Midtown North,Yellow Zone
2,2025-06-01 00:20:26,2025-06-01 00:23:38,1,0.3,1,N,142,142,1,5.1,1.0,0.5,2.17,0.0,1.0,13.02,2.5,0.0,0.75,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:39:22,2025-06-01 00:53:01,1,3.38,1,N,50,236,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75,Manhattan,Clinton West,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
2,2025-06-01 00:19:46,2025-06-01 00:40:31,1,2.74,1,N,114,13,1,20.5,1.0,0.5,2.62,0.0,1.0,28.87,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Battery Park City,Yellow Zone
2,2025-06-01 00:48:40,2025-06-01 00:51:04,3,0.44,1,N,263,141,1,4.4,1.0,0.5,1.88,0.0,1.0,11.28,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2025-06-01 00:00:36,2025-06-01 00:09:31,2,1.7,1,N,239,141,1,11.4,3.5,0.5,3.0,0.0,1.0,19.4,2.5,0.0,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
1,2025-06-01 00:11:41,2025-06-01 00:16:27,1,0.9,1,N,141,229,1,7.2,4.25,0.5,2.55,0.0,1.0,15.5,2.5,0.0,0.75,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
1,2025-06-01 00:46:04,2025-06-01 00:53:21,1,1.3,1,N,163,237,1,9.3,4.25,0.5,2.0,0.0,1.0,17.05,2.5,0.0,0.75,Manhattan,Midtown North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2025-06-01 00:15:17,2025-06-01 00:23:24,1,1.36,1,N,152,42,2,10.0,1.0,0.5,0.0,0.0,1.0,12.5,0.0,0.0,0.0,Manhattan,Manhattanville,Boro Zone,Manhattan,Central Harlem North,Boro Zone
2,2025-06-01 00:27:29,2025-06-01 00:31:26,1,1.06,1,N,79,137,1,7.2,1.0,0.5,1.0,0.0,1.0,13.95,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
1,2025-06-01 00:09:47,2025-06-01 01:06:24,1,18.9,99,N,15,91,1,56.5,0.0,0.5,0.0,0.0,1.0,58.0,0.0,0.0,0.0,Queens,Bay Terrace/Fort Totten,Boro Zone,Brooklyn,Flatlands,Boro Zone
2,2025-06-01 00:04:39,2025-06-01 00:42:32,2,18.67,2,N,132,143,1,70.0,0.0,0.5,18.69,0.0,1.0,95.19,2.5,1.75,0.75,Queens,JFK Airport,Airports,Manhattan,Lincoln Square West,Yellow Zone
2,2025-06-01 00:11:39,2025-06-01 00:30:17,1,4.99,1,N,79,262,1,22.6,1.0,0.5,5.67,0.0,1.0,34.02,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:38:18,2025-06-01 00:43:45,1,1.6,1,N,263,162,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:15:01,2025-06-01 00:20:38,1,1.15,1,N,238,41,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Central Harlem,Boro Zone
2,2025-06-01 00:42:28,2025-06-01 00:44:47,1,0.56,1,N,263,262,1,5.1,1.0,0.5,1.01,0.0,1.0,11.11,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:54:16,2025-06-01 01:06:50,1,2.48,1,N,263,142,1,15.6,1.0,0.5,4.27,0.0,1.0,25.62,2.5,0.0,0.75,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:07:37,2025-06-01 00:10:38,1,0.62,1,N,236,262,1,5.1,1.0,0.5,2.02,0.0,1.0,12.12,2.5,0.0,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Yorkville East,Yellow Zone
2,2025-06-01 00:21:18,2025-06-01 00:24:29,1,0.93,1,N,162,107,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2025-06-01 00:43:12,2025-06-01 00:46:47,2,0.61,1,N,234,79,2,5.8,1.0,0.5,0.0,0.0,1.0,11.55,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:43:04,2025-06-01 00:58:14,1,3.08,1,N,249,142,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone
2,2025-06-01 00:37:20,2025-06-01 00:41:52,2,0.75,1,N,162,170,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
2,2025-06-01 00:00:43,2025-06-01 00:13:10,1,1.93,1,N,239,141,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:15:06,2025-06-01 00:27:20,1,1.03,1,N,100,48,1,12.1,1.0,0.5,3.75,0.0,1.0,21.6,2.5,0.0,0.75,Manhattan,Garment District,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:40:37,2025-06-01 00:52:12,1,2.03,1,N,230,141,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:57:32,2025-06-01 01:07:27,1,2.11,1,N,237,164,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown South,Yellow Zone
2,2025-06-01 00:25:01,2025-06-01 00:32:22,1,1.67,1,N,262,229,1,10.7,1.0,0.5,3.29,0.0,1.0,19.74,2.5,0.0,0.75,Manhattan,Yorkville East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone
2,2025-06-01 00:36:17,2025-06-01 00:45:25,1,1.06,1,N,229,137,1,10.0,1.0,0.5,1.0,0.0,1.0,16.75,2.5,0.0,0.75,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:09:24,2025-06-01 00:20:56,1,1.95,1,N,79,231,1,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:22:15,2025-06-01 00:41:17,1,2.44,1,N,231,79,1,18.4,1.0,0.5,4.83,0.0,1.0,28.98,2.5,0.0,0.75,Manhattan,TriBeCa/Civic Center,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:55:51,2025-06-01 01:14:35,2,3.77,1,N,148,163,1,20.5,1.0,0.5,2.0,0.0,1.0,28.25,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Midtown North,Yellow Zone
2,2025-06-01 00:45:30,2025-06-01 00:50:41,1,1.2,1,N,140,236,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2025-06-01 00:24:24,2025-06-01 00:37:53,1,2.4,1,N,48,238,1,14.2,4.25,0.5,4.0,0.0,1.0,23.95,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:25:42,2025-06-01 00:41:42,1,3.6,1,N,90,141,1,19.1,1.0,0.5,4.97,0.0,1.0,29.82,2.5,0.0,0.75,Manhattan,Flatiron,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:45:57,2025-06-01 00:52:01,1,1.34,1,N,229,107,1,8.6,1.0,0.5,1.0,0.0,1.0,15.35,2.5,0.0,0.75,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Gramercy,Yellow Zone
2,2025-06-01 00:11:28,2025-06-01 00:17:20,1,0.74,1,N,158,249,1,7.2,1.0,0.5,2.0,0.0,1.0,14.95,2.5,0.0,0.75,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,West Village,Yellow Zone
2,2025-06-01 00:42:50,2025-06-01 01:05:08,1,4.68,1,N,230,112,1,25.4,1.0,0.5,7.79,0.0,1.0,38.94,2.5,0.0,0.75,Manhattan,Times Sq/Theatre District,Yellow Zone,Brooklyn,Greenpoint,Boro Zone
2,2025-06-01 00:07:53,2025-06-01 00:14:59,1,0.85,1,N,237,141,1,7.9,1.0,0.5,3.41,0.0,1.0,17.06,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone
2,2025-06-01 00:33:40,2025-06-01 00:46:11,2,2.16,1,N,79,231,1,14.2,1.0,0.5,0.0,0.0,1.0,19.95,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone
2,2025-06-01 00:50:58,2025-06-01 01:04:08,2,3.35,1,N,209,246,1,17.7,1.0,0.5,0.0,0.0,1.0,23.45,2.5,0.0,0.75,Manhattan,Seaport,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
2,2025-06-01 00:18:56,2025-06-01 00:27:02,1,2.82,1,N,233,236,1,12.8,1.0,0.5,3.71,0.0,1.0,22.26,2.5,0.0,0.75,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone
1,2025-06-01 00:03:31,2025-06-01 00:08:39,1,1.1,1,N,263,75,1,7.2,3.5,0.5,2.4,0.0,1.0,14.6,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,East Harlem South,Boro Zone
2,2025-06-01 00:03:46,2025-06-01 00:07:05,1,0.97,1,N,237,43,1,6.5,1.0,0.5,1.72,0.0,1.0,13.22,2.5,0.0,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Central Park,Yellow Zone
2,2025-06-01 00:15:59,2025-06-01 00:25:15,1,1.35,1,N,162,137,1,10.0,1.0,0.5,3.15,0.0,1.0,18.9,2.5,0.0,0.75,Manhattan,Midtown East,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:45:43,2025-06-01 00:59:12,2,2.24,1,N,79,90,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Flatiron,Yellow Zone
2,2025-06-01 00:46:06,2025-06-01 00:54:00,3,0.36,1,N,48,48,1,8.6,1.0,0.5,10.0,0.0,1.0,24.35,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Clinton East,Yellow Zone
2,2025-06-01 00:30:56,2025-06-01 00:41:03,1,1.78,1,N,263,238,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone
2,2025-06-01 00:47:29,2025-06-01 01:22:32,1,18.23,2,N,132,79,1,70.0,0.0,0.5,11.48,0.0,1.0,87.98,2.5,1.75,0.75,Queens,JFK Airport,Airports,Manhattan,East Village,Yellow Zone
1,2025-06-01 00:16:38,2025-06-01 00:52:32,3,8.0,1,N,50,181,1,40.8,4.25,0.5,5.0,6.94,1.0,58.49,2.5,0.0,0.75,Manhattan,Clinton West,Yellow Zone,Brooklyn,Park Slope,Boro Zone
2,2025-06-01 00:49:05,2025-06-01 01:01:05,2,1.94,1,N,114,90,2,12.8,1.0,0.5,0.0,0.0,1.0,18.55,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Flatiron,Yellow Zone
1,2025-06-01 00:02:40,2025-06-01 00:20:17,1,0.9,1,N,164,246,1,14.9,4.25,0.5,5.15,0.0,1.0,25.8,2.5,0.0,0.75,Manhattan,Midtown South,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
1,2025-06-01 00:23:47,2025-06-01 00:43:35,1,1.4,1,N,48,233,1,16.3,4.25,0.5,4.4,0.0,1.0,26.45,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone
1,2025-06-01 00:03:51,2025-06-01 00:23:43,1,9.3,1,N,138,161,2,38.0,11.0,0.5,0.0,6.94,1.0,57.44,2.5,1.75,0.75,Queens,LaGuardia Airport,Airports,Manhattan,Midtown Center,Yellow Zone
1,2025-06-01 00:29:55,2025-06-01 01:00:05,2,5.8,1,N,142,148,1,32.4,4.25,0.5,7.6,0.0,1.0,45.75,2.5,0.0,0.75,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lower East Side,Yellow Zone
1,2025-06-01 00:31:51,2025-06-01 00:41:52,2,1.4,1,N,79,137,1,10.7,4.25,0.5,2.0,0.0,1.0,18.45,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:36:34,2025-06-01 00:42:03,1,0.92,1,N,234,234,1,7.2,1.0,0.5,2.59,0.0,1.0,15.54,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,Union Sq,Yellow Zone
2,2025-06-01 00:57:34,2025-06-01 01:10:35,3,2.3,1,N,114,87,1,14.2,1.0,0.5,3.99,0.0,1.0,23.94,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Financial District North,Yellow Zone
1,2025-06-01 00:18:58,2025-06-01 00:30:50,2,1.8,1,N,114,137,1,12.8,4.25,0.5,3.7,0.0,1.0,22.25,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
1,2025-06-01 00:33:37,2025-06-01 00:38:25,1,1.0,1,N,137,162,1,7.2,4.25,0.5,0.0,0.0,1.0,12.95,2.5,0.0,0.75,Manhattan,Kips Bay,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:04:16,2025-06-01 00:06:36,1,0.39,1,N,237,162,1,4.4,1.0,0.5,2.03,0.0,1.0,12.18,2.5,0.0,0.75,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Midtown East,Yellow Zone
2,2025-06-01 00:12:42,2025-06-01 00:17:48,2,1.0,1,N,237,237,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone
2,2025-06-01 00:42:37,2025-06-01 00:46:46,1,0.75,1,N,79,79,1,6.5,1.0,0.5,2.45,0.0,1.0,14.7,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,East Village,Yellow Zone
2,2025-06-01 00:59:47,2025-06-01 01:07:14,2,0.88,1,N,148,4,1,8.6,1.0,0.5,2.87,0.0,1.0,17.22,2.5,0.0,0.75,Manhattan,Lower East Side,Yellow Zone,Manhattan,Alphabet City,Yellow Zone
2,2025-06-01 00:11:19,2025-06-01 00:19:17,1,1.07,1,N,234,246,1,9.3,1.0,0.5,3.01,0.0,1.0,18.06,2.5,0.0,0.75,Manhattan,Union Sq,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone
2,2025-06-01 00:20:55,2025-06-01 00:34:39,1,2.31,1,N,68,143,1,14.9,1.0,0.5,1.0,0.0,1.0,21.65,2.5,0.0,0.75,Manhattan,East Chelsea,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone
2,2025-06-01 00:44:46,2025-06-01 01:04:16,1,2.16,1,N,48,100,1,17.7,1.0,0.5,4.69,0.0,1.0,28.14,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Garment District,Yellow Zone
1,2025-06-01 00:12:51,2025-06-01 00:16:31,2,0.3,1,N,114,249,1,5.1,4.25,0.5,2.15,0.0,1.0,13.0,2.5,0.0,0.75,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,West Village,Yellow Zone
1,2025-06-01 00:24:15,2025-06-01 00:29:39,3,0.6,1,N,249,158,1,7.2,4.25,0.5,2.55,0.0,1.0,15.5,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone
1,2025-06-01 00:34:57,2025-06-01 00:40:50,2,1.7,1,N,249,48,1,10.0,4.25,0.5,2.0,0.0,1.0,17.75,2.5,0.0,0.75,Manhattan,West Village,Yellow Zone,Manhattan,Clinton East,Yellow Zone
1,2025-06-01 00:50:58,2025-06-01 01:03:51,1,2.6,1,N,48,239,1,15.6,4.25,0.5,4.25,0.0,1.0,25.6,2.5,0.0,0.75,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone
2,2025-06-01 00:32:24,2025-06-01 00:38:55,1,1.29,1,N,79,137,1,8.6,1.0,0.5,4.3,0.0,1.0,18.65,2.5,0.0,0.75,Manhattan,East Village,Yellow Zone,Manhattan,Kips Bay,Yellow Zone
2,2025-06-01 00:42:31,2025-06-01 00:45:59,1,0.69,1,N,137,170,1,5.8,1.0,0.5,2.31,0.0,1.0,13.86,2.5,0.0,0.75,Manhattan,Kips Bay,Yellow Zone,Manhattan,Murray Hill,Yellow Zone
